id,uplink_info_id,cost,bundlename,item_type
1300,480,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1301,480,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1302,480,7,Radioactive Microlaser,/obj/item/device/healthanalyzer/rad_laser
1303,480,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
1304,480,1,Composition C-4,/obj/item/weapon/plastique
1305,481,0,flashlight,/obj/item/weapon/storage/box/syndicate
1306,481,5,Energy Dagger,/obj/item/weapon/pen/edagger
1307,481,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
1308,482,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1309,482,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
1310,482,2,Camera Bug,/obj/item/device/camera_bug
1311,483,4,Syndicate Space Suit,/obj/item/weapon/storage/box/syndie_kit/space
1312,483,4,EMP Flashlight,/obj/item/device/flashlight/emp
1313,483,4,Syndicate Space Suit,/obj/item/weapon/storage/box/syndie_kit/space
1314,483,5,Energy Dagger,/obj/item/weapon/pen/edagger
1315,483,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1316,484,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
1317,484,2,Syndicate Silencer,/obj/item/weapon/silencer
1318,484,1,Composition C-4,/obj/item/weapon/plastique
1319,484,3,High Explosive Mine,/obj/item/mine
1320,484,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1321,484,1,Composition C-4,/obj/item/weapon/plastique
1322,486,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1323,486,4,EMP Flashlight,/obj/item/device/flashlight/emp
1324,486,7,Compressed Implant,/obj/item/weapon/implanter/storage
1325,486,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
1326,489,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
1327,489,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1328,491,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
1329,491,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1330,491,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
1331,491,3,High Explosive Mine,/obj/item/mine
1332,492,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1333,492,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1334,492,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
1335,492,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
1336,492,2,Detomatix PDA Cartridge,/obj/item/weapon/cartridge/syndicate
1337,493,7,Compressed Implant,/obj/item/weapon/implanter/storage
1338,493,5,Energy Dagger,/obj/item/weapon/pen/edagger
1339,493,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1340,493,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
1341,493,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
1342,495,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
1343,495,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1344,495,5,Freedom Implant,/obj/item/weapon/storage/box/syndie_kit/imp_freedom
1345,495,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
1346,497,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1347,497,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
1348,497,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
1349,498,3,High Explosive Mine,/obj/item/mine
1350,498,3,Incendiary Mine,/obj/item/mine/incendiary
1351,498,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
1352,500,7,Compressed Implant,/obj/item/weapon/implanter/storage
1353,502,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
1354,502,4,Armor Set,/obj/item/weapon/storage/box/syndie_kit/light_armor
1355,502,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
1356,502,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
1357,502,2,Syndicate Smokes,/obj/item/weapon/storage/fancy/cigarettes/cigpack_syndicate
1358,503,0,War Device,/obj/item/device/nuclear_challenge
1359,503,20,A74 Assault Rifle,/obj/item/weapon/gun/projectile/automatic/a74
1360,503,30,Shuttle Unlocker,""
1361,503,4,Syndicate Space Suit,/obj/item/weapon/storage/box/syndie_kit/space
1362,503,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
1363,507,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1364,507,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1365,507,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1366,507,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
1367,507,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
1368,507,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
1369,507,7,Ammo-7.74mm,/obj/item/ammo_box/magazine/a74mm
1370,507,20,Experimental Chemical Warfare Kit,/obj/item/weapon/storage/box/syndie_kit/chemical
1371,507,10,Chemical Warfare Tank,/obj/item/device/radio/beacon/syndicate_chemicals
1372,507,7,Viscerator Delivery Grenade,/obj/item/weapon/grenade/spawnergrenade/manhacks
1373,507,7,Viscerator Delivery Grenade,/obj/item/weapon/grenade/spawnergrenade/manhacks
1374,507,6,Syndicate Minibomb,/obj/item/weapon/grenade/syndieminibomb
1375,507,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
1376,507,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
1377,507,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
1378,507,5,Ammo-.45 ACP High Power,/obj/item/ammo_box/magazine/m12mm/hp
1379,507,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1380,507,55,Traitor Caller,/obj/item/device/traitor_caller
1381,507,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
1382,507,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1383,507,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
1384,507,3,Speedloader-.357,/obj/item/ammo_box/a357
1385,507,3,Speedloader-.357,/obj/item/ammo_box/a357
1386,507,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1387,507,6,Syndicate Minibomb,/obj/item/weapon/grenade/syndieminibomb
1388,507,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1389,507,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1390,507,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
1391,507,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
1392,507,5,5 Telecrystals,/obj/item/stack/telecrystal/five
1393,507,5,5 Telecrystals,/obj/item/stack/telecrystal/five
1394,507,5,5 Telecrystals,/obj/item/stack/telecrystal/five
1395,507,1,1 Telecrystal,/obj/item/stack/telecrystal
1396,507,1,1 Telecrystal,/obj/item/stack/telecrystal
1397,507,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
1398,507,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1399,507,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1400,507,1,Composition C-4,/obj/item/weapon/plastique
1401,507,7,Ammo-7.74mm,/obj/item/ammo_box/magazine/a74mm
1402,507,1,Composition C-4,/obj/item/weapon/plastique
1403,507,1,Composition C-4,/obj/item/weapon/plastique
1404,507,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
1405,511,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1406,511,7,Compressed Implant,/obj/item/weapon/implanter/storage
1407,512,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1408,512,1,Composition C-4,/obj/item/weapon/plastique
1409,513,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
1410,513,7,Compressed Implant,/obj/item/weapon/implanter/storage
1411,513,5,Freedom Implant,/obj/item/weapon/storage/box/syndie_kit/imp_freedom
1412,515,1,Sy-Code Book,/obj/item/weapon/syndcodebook
1413,515,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1414,515,5,Energy Dagger,/obj/item/weapon/pen/edagger
1415,515,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1416,515,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
1417,517,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1418,517,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
1419,517,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
1420,517,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
1421,517,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
1422,518,0,War Device,/obj/item/device/nuclear_challenge
1423,518,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1424,518,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1425,518,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1426,518,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1427,518,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1428,518,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1429,518,30,Shuttle Unlocker,""
1430,518,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
1431,518,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
1432,518,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
1433,518,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
1434,518,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
1435,518,45,L6 Squad Automatic Weapon,/obj/item/weapon/gun/projectile/automatic/l6_saw
1436,518,14,Ammo-7.62x51mm,/obj/item/ammo_box/magazine/m762
1437,518,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
1438,518,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
1439,518,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1440,518,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
1441,518,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1442,518,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1443,518,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1444,518,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
1445,518,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
1446,518,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
1447,518,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1448,518,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
1449,518,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1450,521,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1451,521,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1452,525,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
1453,525,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1454,525,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
1455,526,8,Power Fist,/obj/item/weapon/melee/powerfist
1456,527,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
1457,527,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1458,527,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
1459,527,3,Speedloader-.357,/obj/item/ammo_box/a357
1460,527,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
1461,527,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
1462,527,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
1463,530,1,Adaptive Cardboard Cutouts,/obj/item/weapon/storage/box/syndie_kit/cutouts
1464,530,1,Adaptive Cardboard Cutouts,/obj/item/weapon/storage/box/syndie_kit/cutouts
1465,530,1,Composition C-4,/obj/item/weapon/plastique
1466,530,3,High Explosive Mine,/obj/item/mine
1467,531,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1468,531,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1469,531,7,Compressed Implant,/obj/item/weapon/implanter/storage
1470,531,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1471,531,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
1472,532,5,Chameleon-Projector,/obj/item/device/chameleon
1473,533,5,EMP Grenades,/obj/item/weapon/storage/box/emps
1474,533,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1475,533,1,Composition C-4,/obj/item/weapon/plastique
1476,533,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
1477,534,2,Dart Pistol,/obj/item/weapon/gun/syringe/syndicate
1478,534,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1479,534,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
1480,534,3,Voice Changer,/obj/item/clothing/mask/gas/voice
1481,534,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
1482,537,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1483,538,3,Strip gloves,/obj/item/clothing/gloves/black/strip
1484,538,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1485,538,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1486,538,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1487,539,4,Fake Bureucracy Set,/obj/item/weapon/storage/box/syndie_kit/fake
1488,539,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
1489,540,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1490,540,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1491,540,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1492,541,7,Compressed Implant,/obj/item/weapon/implanter/storage
1493,541,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1494,541,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1495,541,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1496,541,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
1497,542,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
1498,542,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1499,542,12,Silence gloves,/obj/item/clothing/gloves/black/silence
1500,542,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1501,543,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
1502,543,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
1503,544,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1504,545,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1505,545,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1506,545,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1507,546,7,Compressed Implant,/obj/item/weapon/implanter/storage
1508,546,1,Composition C-4,/obj/item/weapon/plastique
1509,546,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1510,546,5,Energy Dagger,/obj/item/weapon/pen/edagger
1511,547,3,Strip gloves,/obj/item/clothing/gloves/black/strip
1512,547,7,Compressed Implant,/obj/item/weapon/implanter/storage
1513,548,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
1514,548,2,Syndicate Silencer,/obj/item/weapon/silencer
1515,548,5,Energy Dagger,/obj/item/weapon/pen/edagger
1516,548,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
1517,549,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
1518,549,4,EMP Flashlight,/obj/item/device/flashlight/emp
1519,549,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1520,550,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1521,550,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1522,550,12,Silence gloves,/obj/item/clothing/gloves/black/silence
1523,550,0,Standard Encrpytion Key,/obj/item/weapon/storage/box/syndicate
1524,550,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
1525,552,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1526,552,12,Silence gloves,/obj/item/clothing/gloves/black/silence
1527,552,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
1528,554,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1529,554,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
1530,554,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
1531,554,3,Slipocalypse Clusterbang,/obj/item/weapon/grenade/clusterbuster/soap
1532,554,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
1533,554,1,Composition C-4,/obj/item/weapon/plastique
1534,554,1,Composition C-4,/obj/item/weapon/plastique
1535,556,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
1536,556,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
1537,558,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1538,558,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
1539,558,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1540,558,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1541,559,8,Power Fist,/obj/item/weapon/melee/powerfist
1542,559,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1543,561,1,Composition C-4,/obj/item/weapon/plastique
1544,561,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
1545,561,1,Composition C-4,/obj/item/weapon/plastique
1546,561,1,Composition C-4,/obj/item/weapon/plastique
1547,561,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1548,561,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1549,561,3,Explosive Implant,/obj/item/weapon/implanter/explosive
1550,561,1,Composition C-4,/obj/item/weapon/plastique
1551,562,3,Strip gloves,/obj/item/clothing/gloves/black/strip
1552,564,3,Strip gloves,/obj/item/clothing/gloves/black/strip
1553,564,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1554,564,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
1555,564,1,Composition C-4,/obj/item/weapon/plastique
1556,566,2,Detomatix PDA Cartridge,/obj/item/weapon/cartridge/syndicate
1557,566,7,Radioactive Microlaser,/obj/item/device/healthanalyzer/rad_laser
1558,566,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1559,566,3,Strip gloves,/obj/item/clothing/gloves/black/strip
1560,568,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1561,568,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
1562,568,1,Composition C-4,/obj/item/weapon/plastique
1563,570,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1564,570,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
1565,571,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
1566,573,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
1567,573,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
1568,573,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
1569,573,5,Chameleon-Projector,/obj/item/device/chameleon
1570,573,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1571,573,2,Camera Bug,/obj/item/device/camera_bug
1572,573,5,Energy Dagger,/obj/item/weapon/pen/edagger
1573,573,2,Syndicate Donuts,/obj/item/weapon/storage/fancy/donut_box/traitor
1574,576,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
1575,576,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
1576,576,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
1577,577,0,War Device,/obj/item/device/nuclear_challenge
1578,577,15,Gateway Locker,/obj/item/device/gateway_locker
1579,577,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1580,577,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
1581,577,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
1582,577,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1583,577,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
1584,577,20,A74 Assault Rifle,/obj/item/weapon/gun/projectile/automatic/a74
1585,577,7,Ammo-7.74mm,/obj/item/ammo_box/magazine/a74mm
1586,577,7,Energy Sword,/obj/item/weapon/melee/energy/sword
1587,577,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
1588,577,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
1589,577,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
